name,gender,education,biography,age,position,tenure,company_name
杨浩,性别:男,学历:硕士,"杨浩先生,1975年出生,中国国籍,无境外永久居留权,研究生学历,拥有注册会计师证书、国际注册内部审计师证书,现任公司董事会秘书,主要负责公司信息披露、投资者关系管理及规范运作。1998年毕业于河北金融学院;2008年毕业于西南财经大学,获硕士学位;1998年至2001年就职于四川金瑞会计师事务所,任审计员;2001年至2003年就职于成都立信投资有限公司,任审计部经理;2003年至2005年就职于广东中山巨星灯饰电器有限公司,任副总经理;2005年至2010年就职于成都西物(集团)有限公司,任审计部经理、财务总监。",当前年龄:49,职务:董事会秘书,任职时间:2016-11-27至今,西菱动力
吴传华,性别:男,学历:本科,"吴传华,男,1975年出生,中国国籍,无境外永久居留权,注册会计师,本科学历,现任公司独立董事。1998年毕业于中南财经大学自考会计专业本科,1998年至2002年就职于重庆天健会计师事务所,任项目经理;2003年至2007年就职于重庆华立药业股份有限公司,任财务总监;2007年至2009年就职于重庆广怀实业集团有限公司,任财务总监;2010年至2020年就职于四川远大聚华实业有限公司,任副总裁;2021年至今任重庆久久传华康养服务有限公司董事长。",当前年龄:49,职务:独立董事,任职时间:2023-01-18至今,西菱动力
贺立龙,性别:男,学历:博士,"贺立龙,男,1981年出生,中国国籍,无境外永久居留权,博士学历,2004年毕业于四川大学获经济学学士学位,2007年获四川大学政治经济学专业硕士学位,2011年获四川大学政治经济学专业博士学位,2009年至2010年于澳大利亚莫纳什大学获经济学联合培养博士学位。2011年至今历任四川大学讲师、硕士生导师、副教授、博士生导师、教授、经济系副主任。现任公司独立董事。",当前年龄:43,职务:独立董事,任职时间:2023-01-18至今,西菱动力
赵勇,性别:男,学历:博士,"赵勇,男,1975年出生,中国国籍,无境外永久居留权,博士学历,现任公司独立董事。1998年毕业于四川大学获法学学士学位,2002年毕业于四川大学获法学硕士学位,2010年毕业于吉林大学获法学博士学位。2002年7月至今任西南财经大学教师,2013年11月至2016年3月任绵阳市中级人民法院副院长(挂职),2016年12月至2022年12月任民进成都市委副主委。2019年5月至今任四川仁寿农村商业银行股份有限公司独立董事,2020年10月至今任兴源环境科技股份有限公司独立董事。",当前年龄:49,职务:独立董事,任职时间:2023-01-18至今,西菱动力
唐卓毅,性别:男,学历:本科,"唐卓毅,男,1979年出生,中国国籍,无境外永久居留权,2001年毕业于西南农业大学(现西南大学),获学士学位,2001年至2005年任中船重工集团重庆跃进机械厂技术中心技术工程师;2005年至今任职于公司皮带轮事业部技术中心,历任公司皮带轮事业部技术工程师、副部长、皮带轮事业部技术部部长、皮带轮事业部总工程师,现任销售中心经理。现任公司监事会主席。",当前年龄:45,"职务:监事会主席,股东代表监事",任职时间:2023-01-18至今,西菱动力
陈瑞娟,性别:女,学历:本科,"陈瑞娟,女,1984年出生,中国国籍,无境外永久居留权,本科学历,现任公司监事。2005年至2011年3月任无锡相川铁龙电子有限公司质量主管;2011年3月至今历任公司连杆体系员、连杆综合科科长、企管办副主任、人力资源部副部长、常务副总助理,现任公司子公司成都西菱动力部件有限公司企管办主任兼人力资源部部长、工会主席、大邑县总工会名誉副主席。",当前年龄:40,职务:股东代表监事,任职时间:2023-01-18至今,西菱动力
何相东,性别:男,学历:本科,"何相东,男,1981年出生,中国国籍,无境外永久居留权,2005年毕业于西南财经大学工商管理专业,获学士学位,2005年至今,就职于成都市西菱汽车配件有限责任公司及公司,任销售区域经理。现任公司职工代表监事。",当前年龄:43,职务:职工代表监事,任职时间:2023-01-18至今,西菱动力
王先锋,性别:男,学历:大专,"王先锋,男,1974年出生,中国国籍,无境外永久居留权,大专学历,1993年至1998年任绵阳市涪江钢铁厂车队主办会计;2003年至2022年4月任公司财务中心会计、科长、部长、财务经理;2022年4月11日至今任财务总监。现职责为公司财务管理。",当前年龄:50,职务:财务总监,任职时间:2022-04-11至今,西菱动力
陈唐龙,性别:男,学历:博士,"陈唐龙先生:1962年出生,中国国籍,无境外永久居留权,博士研究生学历,曾任职于西南交通大学,历任助教、讲师、副教授、教授。于2003年3月与周艳共同创办唐源科技,曾任唐源科技执行董事、总经理、监事;2009年5月参与创办国铁精工,曾任国铁精工董事、总经理。2010年11月陈唐龙与周艳共同创办本公司,现任公司董事长。",当前年龄:63,"职务:董事长,法定代表人,非独立董事",任职时间:2022-06-20至今,唐源电气
佘朝富,性别:男,学历:硕士,"佘朝富先生:1982年出生,中国国籍,无境外永久居留权,硕士研究生学历。佘朝富先生曾任唐源科技软件工程师、国铁精工软件工程师及技术部部长;自公司设立起至今就职于本公司,历任公司副总经理、常务副总经理、工程技术中心主任,现任公司董事、总经理,南京华创金蓉科技有限公司执行董事兼总经理。",当前年龄:43,"职务:总经理,非独立董事",任职时间:2022-06-20至今,唐源电气
周艳,性别:女,学历:大专,"周艳女士:1970年出生,中国国籍,无境外永久居留权,大专学历。周艳女士曾先后就职于乐山造纸厂、海南省海口市工商行政管理局、南方证券股份有限公司、成都国铁精工科技有限责任公司(以下简称“国铁精工”)。周艳于2003年3月与陈唐龙共同创办成都唐源科技有限责任公司(以下简称“唐源科技”),曾任唐源科技执行董事、总经理。2010年11月周艳与陈唐龙共同创办本公司,历任执行董事、总经理;2015年9月至2023年2月任成都金楚企业管理中心(有限合伙)执行事务合伙人;2021年5月至2023年7月任成都唐源智控技术有限责任公司执行董事兼总经理;2021年7月至2023年5月任成都唐源能源科技有限公司执行董事兼总经理。周艳女士现任公司副董事长、四川弓进电气设备有限公司执行董事兼总经理。",当前年龄:55,"职务:副董事长,非独立董事",任职时间:2022-06-20至今,唐源电气
王瑞锋,性别:男,学历:硕士,"王瑞锋先生,董事兼副总经理,1981年出生,硕士研究生学历。王瑞锋先生曾任唐源科技软件工程师、国铁精工技术部部长;自公司设立起至今就职于本公司;2022年9月至2023年11月任唐源新材料执行董事;现任公司董事、副总经理、智谷耘行执行董事兼总经理。",当前年龄:44,"职务:副总经理,非独立董事",任职时间:2016-06-20至今,唐源电气
周毅,性别:男,学历:硕士,"周毅先生,中国国籍,1981年出生,无境外永久居留权,硕士研究生学历。周毅先生曾就职于陕西电子信息集团有限公司旗下天水天光半导体有限责任公司、成都康宁光缆有限公司、宇芯(成都)集成电路封装测试有限公司。2012年4月起就职于本公司,历任本公司销售部经理、营销中心城轨部部长、营销中心城轨部、大客户部高级经理兼总经理助理,现任公司副总经理,广州唐源轨道交通技术有限责任公司总经理,福州福蓉轨道科技有限公司董事兼总经理,深圳源铁智蓉科技有限公司执行董事兼总经理,成都福哲源科技合伙企业(有限合伙)执行事务合伙人。",当前年龄:44,职务:副总经理,任职时间:2025-01-02至今,唐源电气
金友涛,性别:男,学历:本科,"金友涛先生,副总经理,1981年出生,大学本科学历。金友涛先生曾任唐源科技工程师、国铁精工工程部副部长;自公司设立起至今就职于本公司,现任公司副总经理、唐源轨道执行董事兼总经理、唐源智控副总经理。",当前年龄:44,职务:副总经理,任职时间:2016-06-20至今,唐源电气
魏益忠,性别:男,学历:中专,"魏益忠先生,副总经理,1971年出生,中专学历。魏益忠先生曾就职于乐山市金刚砂厂任技术员;自公司设立起至今就职于本公司,历任综合部部长、副总经理、董事会秘书,现任公司副总经理。",当前年龄:54,职务:副总经理,任职时间:2016-06-20至今,唐源电气
金达磊,性别:男,学历:硕士,"金达磊先生,副总经理,1977年出生,硕士研究生学历。金达磊先生曾就职于襄樊市车辆总厂、武汉市建材总公司、武汉同昌科技发展有限公司、武汉英康铁路电气设备工程有限公司、国铁精工;自公司设立起至今就职于本公司,曾任市场部部长,现任公司副总经理、广州唐源执行董事、西交达源执行董事兼总经理。",当前年龄:48,职务:副总经理,任职时间:2017-01-05至今,唐源电气
陈玺,性别:男,学历:硕士,"陈玺先生,副总经理、董事会秘书,1986年出生,西南财经大学经济学硕士。陈玺先生曾就职于成都昊特新能源技术股份有限公司、四川骏逸富顿科技有限公司。历任本公司董事会办公室主任、证券事务代表,现任公司副总经理、董事会秘书、攀西钒钛董事。",当前年龄:39,"职务:副总经理,董事会秘书",任职时间:2022-01-20至今,唐源电气
李勇,性别:男,学历:硕士,"李勇先生,副总经理,1977年出生,本科毕业于华东交通大学铁道电气化专业,北京交通大学工商管理硕士。1998年8月至2020年11月先后在乌鲁木齐铁路局及乌鲁木齐铁建工程咨询有限公司等下属公司任职;2021年3月至2021年8月在成都西交综合交通运输研究院有限公司任职;2021年8月至2022年1月20日任公司高级顾问;2021年3月至2023年5月任四川华交同创商贸有限公司监事;现任公司副总经理、攀西钒钛董事长、唐源智控执行董事。",当前年龄:48,职务:副总经理,任职时间:2022-01-20至今,唐源电气
邹燕,性别:女,学历:博士,"邹燕女士,独立董事,1981年出生,会计学博士学历,教授。邹燕女士,2006年至今就职于西南财经大学,历任助教、讲师、副教授、教授、实验教学中心主任、中国会计学会会员、中国医药会计学会理事;2016年1月至2022年1月任创意信息技术股份有限公司独立董事;现任帝欧家居股份有限公司独立董事、非上市公司乐山无线电股份有限公司独立董事、非上市公司成都和鸿科技股份有限公司独立董事、非上市公司四川科瑞德制药股份有限公司独立董事、宜宾纸业股份有限公司独立董事。",当前年龄:44,职务:独立董事,任职时间:2022-06-20至今,唐源电气
